block_id,start,noise,steps,p1,p2,p3,p4,p5,p6,depth,Q,action,Q_var,Q_abs,Q_abs_max,Q_diff,a_optim
64,4,0,3,20.0,20.0,-10.0,-10.0,-10.0,-10.0,2,4.275000095367432,1,151.31342075824855,4.275000095367432,19.499998092651367,2.7750015258789062,1
64,4,0,3,20.0,20.0,-10.0,-10.0,-10.0,-10.0,3,-6.000001430511475,0,151.31342075824855,6.000001430511475,19.499998092651367,25.499999523162842,1
64,4,0,3,20.0,20.0,-10.0,-10.0,-10.0,-10.0,3,19.499998092651367,1,151.31342075824855,19.499998092651367,19.499998092651367,25.499999523162842,1
65,2,0,3,20.0,10.0,10.0,0.0,-20.0,-10.0,1,8.00000011920929,0,90.99565377463914,8.00000011920929,17.925000190734863,-13.500000238418579,0
65,2,0,3,20.0,10.0,10.0,0.0,-20.0,-10.0,1,-5.5000001192092896,1,90.99565377463914,5.5000001192092896,17.925000190734863,-13.500000238418579,0
65,2,0,3,20.0,10.0,10.0,0.0,-20.0,-10.0,2,6.000000238418579,0,90.99565377463914,6.000000238418579,17.925000190734863,-23.925000429153442,0
65,2,0,3,20.0,10.0,10.0,0.0,-20.0,-10.0,2,-17.925000190734863,1,90.99565377463914,17.925000190734863,17.925000190734863,-23.925000429153442,0
65,2,0,3,20.0,10.0,10.0,0.0,-20.0,-10.0,3,-8.00000011920929,0,90.99565377463914,8.00000011920929,17.925000190734863,4.937499165534973,1
65,2,0,3,20.0,10.0,10.0,0.0,-20.0,-10.0,3,-3.0625009536743164,1,90.99565377463914,3.0625009536743164,17.925000190734863,4.937499165534973,1
66,2,0,3,10.0,-20.0,-20.0,-10.0,-20.0,-20.0,1,-22.00000047683716,0,192.673781569006,22.00000047683716,56.00000381469727,6.000000238418583,1
66,2,0,3,10.0,-20.0,-20.0,-10.0,-20.0,-20.0,1,-16.00000023841858,1,192.673781569006,16.00000023841858,56.00000381469727,6.000000238418583,1
66,2,0,3,10.0,-20.0,-20.0,-10.0,-20.0,-20.0,2,-34.00000095367432,0,192.673781569006,34.00000095367432,56.00000381469727,-3.4999990463256765,0
66,2,0,3,10.0,-20.0,-20.0,-10.0,-20.0,-20.0,2,-37.5,1,192.673781569006,37.5,56.00000381469727,-3.4999990463256765,0
66,2,0,3,10.0,-20.0,-20.0,-10.0,-20.0,-20.0,3,-56.00000381469727,0,192.673781569006,56.00000381469727,56.00000381469727,20.950002670288093,1
66,2,0,3,10.0,-20.0,-20.0,-10.0,-20.0,-20.0,3,-35.05000114440918,1,192.673781569006,35.05000114440918,56.00000381469727,20.950002670288093,1
67,5,0,3,20.0,20.0,10.0,-20.0,-10.0,0.0,1,-2.0000000298023224,0,145.34769213767976,2.0000000298023224,33.999998569488525,16.50000050663948,1
67,5,0,3,20.0,20.0,10.0,-20.0,-10.0,0.0,1,14.500000476837158,1,145.34769213767976,14.500000476837158,33.999998569488525,16.50000050663948,1
67,5,0,3,20.0,20.0,10.0,-20.0,-10.0,0.0,2,15.999999046325684,0,145.34769213767976,15.999999046325684,33.999998569488525,5.850000381469727,1
67,5,0,3,20.0,20.0,10.0,-20.0,-10.0,0.0,2,21.84999942779541,1,145.34769213767976,21.84999942779541,33.999998569488525,5.850000381469727,1
67,5,0,3,20.0,20.0,10.0,-20.0,-10.0,0.0,3,33.999998569488525,0,145.34769213767976,33.999998569488525,33.999998569488525,-24.56374764442444,0
67,5,0,3,20.0,20.0,10.0,-20.0,-10.0,0.0,3,9.436250925064089,1,145.34769213767976,9.436250925064089,33.999998569488525,-24.56374764442444,0
68,5,0,3,10.0,-20.0,20.0,20.0,-20.0,0.0,1,-2.0000000298023224,0,131.14509912277418,2.0000000298023224,21.50000095367432,-19.500000923871998,0
68,5,0,3,10.0,-20.0,20.0,20.0,-20.0,0.0,1,-21.50000095367432,1,131.14509912277418,21.50000095367432,21.50000095367432,-19.500000923871998,0
68,5,0,3,10.0,-20.0,20.0,20.0,-20.0,0.0,2,6.000000238418579,0,131.14509912277418,6.000000238418579,21.50000095367432,-11.500002145767212,0
68,5,0,3,10.0,-20.0,20.0,20.0,-20.0,0.0,2,-5.500001907348633,1,131.14509912277418,5.500001907348633,21.50000095367432,-11.500002145767212,0
68,5,0,3,10.0,-20.0,20.0,20.0,-20.0,0.0,3,-7.500001788139343,0,131.14509912277418,7.500001788139343,21.50000095367432,18.82499873638153,1
68,5,0,3,10.0,-20.0,20.0,20.0,-20.0,0.0,3,11.324996948242188,1,131.14509912277418,11.324996948242188,21.50000095367432,18.82499873638153,1
69,3,0,3,10.0,-20.0,20.0,-20.0,-20.0,-20.0,1,-22.00000047683716,0,96.95104978810322,22.00000047683716,45.05000114440918,-2.9999995231628382,0
69,3,0,3,10.0,-20.0,20.0,-20.0,-20.0,-20.0,1,-25.0,1,96.95104978810322,25.0,45.05000114440918,-2.9999995231628382,0
69,3,0,3,10.0,-20.0,20.0,-20.0,-20.0,-20.0,2,-44.00000095367432,0,96.95104978810322,44.00000095367432,45.05000114440918,-1.0500001907348562,0
69,3,0,3,10.0,-20.0,20.0,-20.0,-20.0,-20.0,2,-45.05000114440918,1,96.95104978810322,45.05000114440918,45.05000114440918,-1.0500001907348562,0
69,3,0,3,10.0,-20.0,20.0,-20.0,-20.0,-20.0,3,-40.47500133514404,0,96.95104978810322,40.47500133514404,45.05000114440918,7.426247596740723,1
69,3,0,3,10.0,-20.0,20.0,-20.0,-20.0,-20.0,3,-33.04875373840332,1,96.95104978810322,33.04875373840332,45.05000114440918,7.426247596740723,1
70,4,0,3,20.0,20.0,-10.0,-20.0,10.0,0.0,1,8.00000011920929,0,150.42750950495468,8.00000011920929,30.522499084472656,-11.499999761581421,0
70,4,0,3,20.0,20.0,-10.0,-20.0,10.0,0.0,1,-3.499999642372132,1,150.42750950495468,3.499999642372132,30.522499084472656,-11.499999761581421,0
70,4,0,3,20.0,20.0,-10.0,-20.0,10.0,0.0,2,21.499998569488525,0,150.42750950495468,21.499998569488525,30.522499084472656,-7.224998474121094,0
70,4,0,3,20.0,20.0,-10.0,-20.0,10.0,0.0,2,14.275000095367432,1,150.42750950495468,14.275000095367432,30.522499084472656,-7.224998474121094,0
70,4,0,3,20.0,20.0,-10.0,-20.0,10.0,0.0,3,23.999998569488525,0,150.42750950495468,23.999998569488525,30.522499084472656,6.522500514984131,1
70,4,0,3,20.0,20.0,-10.0,-20.0,10.0,0.0,3,30.522499084472656,1,150.42750950495468,30.522499084472656,30.522499084472656,6.522500514984131,1
71,5,0,3,20.0,20.0,10.0,-20.0,0.0,-10.0,1,-12.000000476837158,0,179.65083317103432,12.000000476837158,23.999998569488525,26.500000953674316,1
71,5,0,3,20.0,20.0,10.0,-20.0,0.0,-10.0,1,14.500000476837158,1,179.65083317103432,14.500000476837158,23.999998569488525,26.500000953674316,1
71,5,0,3,20.0,20.0,10.0,-20.0,0.0,-10.0,2,5.999999046325684,0,179.65083317103432,5.999999046325684,23.999998569488525,16.275000572204593,1
71,5,0,3,20.0,20.0,10.0,-20.0,0.0,-10.0,2,22.274999618530277,1,179.65083317103432,22.274999618530277,23.999998569488525,16.275000572204593,1
71,5,0,3,20.0,20.0,10.0,-20.0,0.0,-10.0,3,23.999998569488525,0,179.65083317103432,23.999998569488525,23.999998569488525,-6.482498645782471,0
71,5,0,3,20.0,20.0,10.0,-20.0,0.0,-10.0,3,17.517499923706055,1,179.65083317103432,17.517499923706055,23.999998569488525,-6.482498645782471,0
72,3,0,3,-10.0,-10.0,20.0,-10.0,0.0,-10.0,1,-12.000000476837158,0,61.64934520844247,12.000000476837158,26.000001430511475,6.000000238418579,1
72,3,0,3,-10.0,-10.0,20.0,-10.0,0.0,-10.0,1,-6.000000238418579,1,61.64934520844247,6.000000238418579,26.000001430511475,6.000000238418579,1
72,3,0,3,-10.0,-10.0,20.0,-10.0,0.0,-10.0,2,-14.000000953674316,0,61.64934520844247,14.000000953674316,26.000001430511475,-3.500000238418579,0
72,3,0,3,-10.0,-10.0,20.0,-10.0,0.0,-10.0,2,-17.500001192092896,1,61.64934520844247,17.500001192092896,26.000001430511475,-3.500000238418579,0
72,3,0,3,-10.0,-10.0,20.0,-10.0,0.0,-10.0,3,-26.000001430511475,0,61.64934520844247,26.000001430511475,26.000001430511475,21.295001208782196,1
72,3,0,3,-10.0,-10.0,20.0,-10.0,0.0,-10.0,3,-4.705000221729279,1,61.64934520844247,4.705000221729279,26.000001430511475,21.295001208782196,1
73,4,0,3,-20.0,-20.0,20.0,10.0,-20.0,10.0,1,-22.00000047683716,0,130.7826126627136,22.00000047683716,29.50000286102295,23.999999761581424,1
73,4,0,3,-20.0,-20.0,20.0,10.0,-20.0,10.0,1,1.9999992847442627,1,130.7826126627136,1.9999992847442627,29.50000286102295,23.999999761581424,1
73,4,0,3,-20.0,-20.0,20.0,10.0,-20.0,10.0,2,-14.000000953674316,0,130.7826126627136,14.000000953674316,29.50000286102295,-4.499999284744263,0
73,4,0,3,-20.0,-20.0,20.0,10.0,-20.0,10.0,2,-18.50000023841858,1,130.7826126627136,18.50000023841858,29.50000286102295,-4.499999284744263,0
73,4,0,3,-20.0,-20.0,20.0,10.0,-20.0,10.0,3,-29.50000286102295,0,130.7826126627136,29.50000286102295,29.50000286102295,24.17500138282776,1
73,4,0,3,-20.0,-20.0,20.0,10.0,-20.0,10.0,3,-5.32500147819519,1,130.7826126627136,5.32500147819519,29.50000286102295,24.17500138282776,1
74,3,0,3,-20.0,-20.0,20.0,-20.0,0.0,-20.0,1,-22.00000047683716,0,173.55763705492205,22.00000047683716,46.00000381469727,15.000000000000004,1
74,3,0,3,-20.0,-20.0,20.0,-20.0,0.0,-20.0,1,-7.000000476837158,1,173.55763705492205,7.000000476837158,46.00000381469727,15.000000000000004,1
74,3,0,3,-20.0,-20.0,20.0,-20.0,0.0,-20.0,2,-24.00000095367432,0,173.55763705492205,24.00000095367432,46.00000381469727,-4.000000953674316,0
74,3,0,3,-20.0,-20.0,20.0,-20.0,0.0,-20.0,2,-28.000001907348636,1,173.55763705492205,28.000001907348636,46.00000381469727,-4.000000953674316,0
74,3,0,3,-20.0,-20.0,20.0,-20.0,0.0,-20.0,3,-46.00000381469727,0,173.55763705492205,46.00000381469727,46.00000381469727,30.675003528594978,1
74,3,0,3,-20.0,-20.0,20.0,-20.0,0.0,-20.0,3,-15.325000286102297,1,173.55763705492205,15.325000286102297,46.00000381469727,30.675003528594978,1
75,2,0,3,20.0,-10.0,-10.0,20.0,-10.0,-10.0,1,-12.000000476837158,0,103.41375741243404,12.000000476837158,13.949999809265137,24.000000953674316,1
75,2,0,3,20.0,-10.0,-10.0,20.0,-10.0,-10.0,1,12.000000476837158,1,103.41375741243404,12.000000476837158,13.949999809265137,24.000000953674316,1
75,2,0,3,20.0,-10.0,-10.0,20.0,-10.0,-10.0,2,5.999999046325684,0,103.41375741243404,5.999999046325684,13.949999809265137,-4.499999284744263,0
75,2,0,3,20.0,-10.0,-10.0,20.0,-10.0,-10.0,2,1.499999761581421,1,103.41375741243404,1.499999761581421,13.949999809265137,-4.499999284744263,0
75,2,0,3,20.0,-10.0,-10.0,20.0,-10.0,-10.0,3,-6.000001430511475,0,103.41375741243404,6.000001430511475,13.949999809265137,19.95000123977661,1
75,2,0,3,20.0,-10.0,-10.0,20.0,-10.0,-10.0,3,13.949999809265137,1,103.41375741243404,13.949999809265137,13.949999809265137,19.95000123977661,1
76,3,1,3,-10.0,10.0,-20.0,0.0,10.0,20.0,1,-2.0000000298023224,0,85.9400949912771,2.0000000298023224,23.999998569488525,7.000000029802322,1
76,3,1,3,-10.0,10.0,-20.0,0.0,10.0,20.0,1,5.0,1,85.9400949912771,5.0,23.999998569488525,7.000000029802322,1
76,3,1,3,-10.0,10.0,-20.0,0.0,10.0,20.0,2,6.000000238418579,0,85.9400949912771,6.000000238418579,23.999998569488525,8.125000000000002,1
76,3,1,3,-10.0,10.0,-20.0,0.0,10.0,20.0,2,14.12500023841858,1,85.9400949912771,14.12500023841858,23.999998569488525,8.125000000000002,1
76,3,1,3,-10.0,10.0,-20.0,0.0,10.0,20.0,3,23.999998569488525,0,85.9400949912771,23.999998569488525,23.999998569488525,-8.249999284744261,0
76,3,1,3,-10.0,10.0,-20.0,0.0,10.0,20.0,3,15.749999284744264,1,85.9400949912771,15.749999284744264,23.999998569488525,-8.249999284744261,0
77,1,1,3,20.0,-10.0,10.0,-10.0,-20.0,20.0,1,-12.000000476837158,0,106.30261473556428,12.000000476837158,16.000001430511475,-0.4999995231628418,0
77,1,1,3,20.0,-10.0,10.0,-10.0,-20.0,20.0,1,-12.5,1,106.30261473556428,12.5,16.000001430511475,-0.4999995231628418,0
77,1,1,3,20.0,-10.0,10.0,-10.0,-20.0,20.0,2,-4.000000357627869,0,106.30261473556428,4.000000357627869,16.000001430511475,6.249999403953552,1
77,1,1,3,20.0,-10.0,10.0,-10.0,-20.0,20.0,2,2.249999046325684,1,106.30261473556428,2.249999046325684,16.000001430511475,6.249999403953552,1
77,1,1,3,20.0,-10.0,10.0,-10.0,-20.0,20.0,3,-16.000001430511475,0,106.30261473556428,16.000001430511475,16.000001430511475,26.87500238418579,1
77,1,1,3,20.0,-10.0,10.0,-10.0,-20.0,20.0,3,10.875000953674316,1,106.30261473556428,10.875000953674316,16.000001430511475,26.87500238418579,1
78,1,1,3,20.0,0.0,10.0,-10.0,-10.0,20.0,1,-2.0000000298023224,0,92.2562545776371,2.0000000298023224,19.62500095367432,-5.499999970197678,0
78,1,1,3,20.0,0.0,10.0,-10.0,-10.0,20.0,1,-7.5,1,92.2562545776371,7.5,19.62500095367432,-5.499999970197678,0
78,1,1,3,20.0,0.0,10.0,-10.0,-10.0,20.0,2,6.000000238418579,0,92.2562545776371,6.000000238418579,19.62500095367432,1.8749988079071045,1
78,1,1,3,20.0,0.0,10.0,-10.0,-10.0,20.0,2,7.874999046325684,1,92.2562545776371,7.874999046325684,19.62500095367432,1.8749988079071045,1
78,1,1,3,20.0,0.0,10.0,-10.0,-10.0,20.0,3,-1.4999999105930328,0,92.2562545776371,1.4999999105930328,19.62500095367432,21.125000864267353,1
78,1,1,3,20.0,0.0,10.0,-10.0,-10.0,20.0,3,19.62500095367432,1,92.2562545776371,19.62500095367432,19.62500095367432,21.125000864267353,1
79,4,1,3,20.0,10.0,-20.0,-20.0,-10.0,-20.0,1,-12.000000476837158,0,31.566669797897717,12.000000476837158,16.000001430511475,-0.4999995231628418,0
79,4,1,3,20.0,10.0,-20.0,-20.0,-10.0,-20.0,1,-12.5,1,31.566669797897717,12.5,16.000001430511475,-0.4999995231628418,0
79,4,1,3,20.0,10.0,-20.0,-20.0,-10.0,-20.0,2,-12.000000476837158,0,31.566669797897717,12.000000476837158,16.000001430511475,10.500000715255737,1
79,4,1,3,20.0,10.0,-20.0,-20.0,-10.0,-20.0,2,-1.499999761581421,1,31.566669797897717,1.499999761581421,16.000001430511475,10.500000715255737,1
79,4,1,3,20.0,10.0,-20.0,-20.0,-10.0,-20.0,3,-16.000001430511475,0,31.566669797897717,16.000001430511475,16.000001430511475,12.000000476837158,1
79,4,1,3,20.0,10.0,-20.0,-20.0,-10.0,-20.0,3,-4.000000953674316,1,31.566669797897717,4.000000953674316,16.000001430511475,12.000000476837158,1
80,6,1,3,0.0,20.0,20.0,10.0,-20.0,-10.0,1,-2.0000000298023224,0,184.9604017292464,2.0000000298023224,33.999998569488525,12.000000029802322,1
80,6,1,3,0.0,20.0,20.0,10.0,-20.0,-10.0,1,10.0,1,184.9604017292464,10.0,33.999998569488525,12.000000029802322,1
80,6,1,3,0.0,20.0,20.0,10.0,-20.0,-10.0,2,15.999999046325684,0,184.9604017292464,15.999999046325684,33.999998569488525,9.500000476837155,1
80,6,1,3,0.0,20.0,20.0,10.0,-20.0,-10.0,2,25.49999952316284,1,184.9604017292464,25.49999952316284,33.999998569488525,9.500000476837155,1
80,6,1,3,0.0,20.0,20.0,10.0,-20.0,-10.0,3,33.999998569488525,0,184.9604017292464,33.999998569488525,33.999998569488525,-3.75,0
80,6,1,3,0.0,20.0,20.0,10.0,-20.0,-10.0,3,30.249998569488525,1,184.9604017292464,30.249998569488525,33.999998569488525,-3.75,0
81,2,1,3,20.0,10.0,-10.0,-20.0,-20.0,-10.0,1,-12.000000476837158,0,68.24843659400963,12.000000476837158,34.00000095367432,-10.499999523162842,0
81,2,1,3,20.0,10.0,-10.0,-20.0,-20.0,-10.0,1,-22.5,1,68.24843659400963,22.5,34.00000095367432,-10.499999523162842,0
81,2,1,3,20.0,10.0,-10.0,-20.0,-20.0,-10.0,2,-34.00000095367432,0,68.24843659400963,34.00000095367432,34.00000095367432,1.6250014305114817,1
81,2,1,3,20.0,10.0,-10.0,-20.0,-20.0,-10.0,2,-32.37499952316284,1,68.24843659400963,32.37499952316284,34.00000095367432,1.6250014305114817,1
81,2,1,3,20.0,10.0,-10.0,-20.0,-20.0,-10.0,3,-31.25,0,68.24843659400963,31.25,34.00000095367432,6.25,1
81,2,1,3,20.0,10.0,-10.0,-20.0,-20.0,-10.0,3,-25.0,1,68.24843659400963,25.0,34.00000095367432,6.25,1
82,6,1,3,0.0,20.0,20.0,-10.0,10.0,-20.0,1,-2.0000000298023224,0,156.10259101068013,2.0000000298023224,33.999998569488525,12.000000029802322,1
82,6,1,3,0.0,20.0,20.0,-10.0,10.0,-20.0,1,10.0,1,156.10259101068013,10.0,33.999998569488525,12.000000029802322,1
82,6,1,3,0.0,20.0,20.0,-10.0,10.0,-20.0,2,15.999999046325684,0,156.10259101068013,15.999999046325684,33.999998569488525,5625,1
82,6,1,3,0.0,20.0,20.0,-10.0,10.0,-20.0,2,21.624999046325684,1,156.10259101068013,21.624999046325684,33.999998569488525,5625,1
82,6,1,3,0.0,20.0,20.0,-10.0,10.0,-20.0,3,33.999998569488525,0,156.10259101068013,33.999998569488525,33.999998569488525,-9.249999523162842,0
82,6,1,3,0.0,20.0,20.0,-10.0,10.0,-20.0,3,24.749999046325684,1,156.10259101068013,24.749999046325684,33.999998569488525,-9.249999523162842,0
83,2,1,3,20.0,20.0,-10.0,-10.0,-20.0,-10.0,1,-12.000000476837158,0,29.641665959358463,12.000000476837158,26.25,-5.499999523162842,0
83,2,1,3,20.0,20.0,-10.0,-10.0,-20.0,-10.0,1,-17.5,1,29.641665959358463,17.5,26.25,-5.499999523162842,0
83,2,1,3,20.0,20.0,-10.0,-10.0,-20.0,-10.0,2,-24.00000095367432,0,29.641665959358463,24.00000095367432,26.25,0.3750014305114817,1
83,2,1,3,20.0,20.0,-10.0,-10.0,-20.0,-10.0,2,-23.62499952316284,1,29.641665959358463,23.62499952316284,26.25,0.3750014305114817,1
83,2,1,3,20.0,20.0,-10.0,-10.0,-20.0,-10.0,3,-26.25,0,29.641665959358463,26.25,26.25,-16848.75,0
83,2,1,3,20.0,20.0,-10.0,-10.0,-20.0,-10.0,3,-16875.0,1,29.641665959358463,16875.0,26.25,-16848.75,0
84,3,1,3,-10.0,0.0,-20.0,0.0,10.0,20.0,1,-2.0000000298023224,0,79.46040601084685,2.0000000298023224,23.999998569488525,7.000000029802322,1
84,3,1,3,-10.0,0.0,-20.0,0.0,10.0,20.0,1,5.0,1,79.46040601084685,5.0,23.999998569488525,7.000000029802322,1
84,3,1,3,-10.0,0.0,-20.0,0.0,10.0,20.0,2,6.000000238418579,0,79.46040601084685,6.000000238418579,23.999998569488525,6.999999284744263,1
84,3,1,3,-10.0,0.0,-20.0,0.0,10.0,20.0,2,12.999999523162842,1,79.46040601084685,12.999999523162842,23.999998569488525,6.999999284744263,1
84,3,1,3,-10.0,0.0,-20.0,0.0,10.0,20.0,3,23.999998569488525,0,79.46040601084685,23.999998569488525,23.999998569488525,-11.250000000000002,0
84,3,1,3,-10.0,0.0,-20.0,0.0,10.0,20.0,3,12.749998569488524,1,79.46040601084685,12.749998569488524,23.999998569488525,-11.250000000000002,0
85,3,1,3,-10.0,10.0,-20.0,0.0,20.0,20.0,1,-2.0000000298023224,0,153.3275935915613,2.0000000298023224,33.999998569488525,12.000000029802322,1
85,3,1,3,-10.0,10.0,-20.0,0.0,20.0,20.0,1,10.0,1,153.3275935915613,10.0,33.999998569488525,12.000000029802322,1
85,3,1,3,-10.0,10.0,-20.0,0.0,20.0,20.0,2,15.999999046325684,0,153.3275935915613,15.999999046325684,33.999998569488525,5625,1
85,3,1,3,-10.0,10.0,-20.0,0.0,20.0,20.0,2,21.624999046325684,1,153.3275935915613,21.624999046325684,33.999998569488525,5625,1
85,3,1,3,-10.0,10.0,-20.0,0.0,20.0,20.0,3,33.999998569488525,0,153.3275935915613,33.999998569488525,33.999998569488525,-10.249998569488525,0
85,3,1,3,-10.0,10.0,-20.0,0.0,20.0,20.0,3,23.75,1,153.3275935915613,23.75,33.999998569488525,-10.249998569488525,0
86,2,1,3,20.0,-10.0,-10.0,10.0,-10.0,-10.0,1,-12.000000476837158,0,12.618360650539511,12.000000476837158,12.000000476837158,7.000000476837158,1
86,2,1,3,20.0,-10.0,-10.0,10.0,-10.0,-10.0,1,-5.0,1,12.618360650539511,5.0,12.000000476837158,7.000000476837158,1
86,2,1,3,20.0,-10.0,-10.0,10.0,-10.0,-10.0,2,-4.000000357627869,0,12.618360650539511,4.000000357627869,12.000000476837158,-4.624999761581421,0
86,2,1,3,20.0,-10.0,-10.0,10.0,-10.0,-10.0,2,-8.62500011920929,1,12.618360650539511,8.62500011920929,12.000000476837158,-4.624999761581421,0
86,2,1,3,20.0,-10.0,-10.0,10.0,-10.0,-10.0,3,-11.500000953674316,0,12.618360650539511,11.500000953674316,12.000000476837158,6.687500476837158,1
86,2,1,3,20.0,-10.0,-10.0,10.0,-10.0,-10.0,3,-4.812500476837158,1,12.618360650539511,4.812500476837158,12.000000476837158,6.687500476837158,1
87,5,1,3,20.0,10.0,-10.0,0.0,-20.0,-20.0,1,-22.00000047683716,0,91.71041612625154,22.00000047683716,22.00000047683716,24.50000047683716,1
87,5,1,3,20.0,10.0,-10.0,0.0,-20.0,-20.0,1,2.5,1,91.71041612625154,2.5,22.00000047683716,24.50000047683716,1
87,5,1,3,20.0,10.0,-10.0,0.0,-20.0,-20.0,2,-4.000000953674316,0,91.71041612625154,4.000000953674316,22.00000047683716,2.000000476837158,1
87,5,1,3,20.0,10.0,-10.0,0.0,-20.0,-20.0,2,-2.000000476837158,1,91.71041612625154,2.000000476837158,22.00000047683716,2.000000476837158,1
87,5,1,3,20.0,10.0,-10.0,0.0,-20.0,-20.0,3,3.999998569488525,0,91.71041612625154,3.999998569488525,22.00000047683716,-13.750000000000002,0
87,5,1,3,20.0,10.0,-10.0,0.0,-20.0,-20.0,3,-9.750001430511476,1,91.71041612625154,9.750001430511476,22.00000047683716,-13.750000000000002,0
88,5,1,3,20.0,20.0,0.0,10.0,-20.0,-10.0,1,-12.000000476837158,0,153.69999604225185,12.000000476837158,23.999998569488525,22.000000476837158,1
88,5,1,3,20.0,20.0,0.0,10.0,-20.0,-10.0,1,10.0,1,153.69999604225185,10.0,23.999998569488525,22.000000476837158,1
88,5,1,3,20.0,20.0,0.0,10.0,-20.0,-10.0,2,5.999999046325684,0,153.69999604225185,5.999999046325684,23.999998569488525,9.500000476837158,1
88,5,1,3,20.0,20.0,0.0,10.0,-20.0,-10.0,2,15.499999523162842,1,153.69999604225185,15.499999523162842,23.999998569488525,9.500000476837158,1
88,5,1,3,20.0,20.0,0.0,10.0,-20.0,-10.0,3,23.999998569488525,0,153.69999604225185,23.999998569488525,23.999998569488525,-7.4999988079071045,0
88,5,1,3,20.0,20.0,0.0,10.0,-20.0,-10.0,3,16.49999976158142,1,153.69999604225185,16.49999976158142,23.999998569488525,-7.4999988079071045,0
89,5,1,3,10.0,-20.0,20.0,20.0,-20.0,-10.0,1,-12.000000476837158,0,73.33384907941058,12.000000476837158,12.000000476837158,4.500000476837158,1
89,5,1,3,10.0,-20.0,20.0,20.0,-20.0,-10.0,1,-7.5,1,73.33384907941058,7.5,12.000000476837158,4.500000476837158,1
89,5,1,3,10.0,-20.0,20.0,20.0,-20.0,-10.0,2,-4.000000357627869,0,73.33384907941058,4.000000357627869,12.000000476837158,6.874999403953552,1
89,5,1,3,10.0,-20.0,20.0,20.0,-20.0,-10.0,2,2.874999046325684,1,73.33384907941058,2.874999046325684,12.000000476837158,6.874999403953552,1
89,5,1,3,10.0,-20.0,20.0,20.0,-20.0,-10.0,3,-9.125001430511476,0,73.33384907941058,9.125001430511476,12.000000476837158,20.0,1
89,5,1,3,10.0,-20.0,20.0,20.0,-20.0,-10.0,3,10.874998569488524,1,73.33384907941058,10.874998569488524,12.000000476837158,20.0,1
90,2,1,3,10.0,-20.0,0.0,20.0,20.0,-10.0,1,-2.0000000298023224,0,146.79754846338216,2.0000000298023224,33.999998569488525,12.000000029802322,1
90,2,1,3,10.0,-20.0,0.0,20.0,20.0,-10.0,1,10.0,1,146.79754846338216,10.0,33.999998569488525,12.000000029802322,1
90,2,1,3,10.0,-20.0,0.0,20.0,20.0,-10.0,2,15.999999046325684,0,146.79754846338216,15.999999046325684,33.999998569488525,4.500000476837155,1
90,2,1,3,10.0,-20.0,0.0,20.0,20.0,-10.0,2,20.49999952316284,1,146.79754846338216,20.49999952316284,33.999998569488525,4.500000476837155,1
90,2,1,3,10.0,-20.0,0.0,20.0,20.0,-10.0,3,33.999998569488525,0,146.79754846338216,33.999998569488525,33.999998569488525,-12.281248569488525,0
90,2,1,3,10.0,-20.0,0.0,20.0,20.0,-10.0,3,21.71875,1,146.79754846338216,21.71875,33.999998569488525,-12.281248569488525,0
91,6,1,3,0.0,10.0,20.0,0.0,-10.0,-20.0,1,-2.0000000298023224,0,88.7749914735562,2.0000000298023224,23.999998569488525,7.000000029802322,1
91,6,1,3,0.0,10.0,20.0,0.0,-10.0,-20.0,1,5.0,1,88.7749914735562,5.0,23.999998569488525,7.000000029802322,1
91,6,1,3,0.0,10.0,20.0,0.0,-10.0,-20.0,2,6.000000238418579,0,88.7749914735562,6.000000238418579,23.999998569488525,9.500000476837156,1
91,6,1,3,0.0,10.0,20.0,0.0,-10.0,-20.0,2,15.500000715255736,1,88.7749914735562,15.500000715255736,23.999998569488525,9.500000476837156,1
91,6,1,3,0.0,10.0,20.0,0.0,-10.0,-20.0,3,23.999998569488525,0,88.7749914735562,23.999998569488525,23.999998569488525,-7.999999523162842,0
91,6,1,3,0.0,10.0,20.0,0.0,-10.0,-20.0,3,15.999999046325684,1,88.7749914735562,15.999999046325684,23.999998569488525,-7.999999523162842,0
92,6,1,3,0.0,20.0,20.0,-20.0,-10.0,10.0,1,-2.0000000298023224,0,144.15535920802537,2.0000000298023224,33.999998569488525,12.000000029802322,1
92,6,1,3,0.0,20.0,20.0,-20.0,-10.0,10.0,1,10.0,1,144.15535920802537,10.0,33.999998569488525,12.000000029802322,1
92,6,1,3,0.0,20.0,20.0,-20.0,-10.0,10.0,2,15.999999046325684,0,144.15535920802537,15.999999046325684,33.999998569488525,4375,1
92,6,1,3,0.0,20.0,20.0,-20.0,-10.0,10.0,2,20.374999046325684,1,144.15535920802537,20.374999046325684,33.999998569488525,4375,1
92,6,1,3,0.0,20.0,20.0,-20.0,-10.0,10.0,3,33.999998569488525,0,144.15535920802537,33.999998569488525,33.999998569488525,-13.656249046325687,0
92,6,1,3,0.0,20.0,20.0,-20.0,-10.0,10.0,3,20.34374952316284,1,144.15535920802537,20.34374952316284,33.999998569488525,-13.656249046325687,0
93,4,1,3,-10.0,-10.0,20.0,20.0,-10.0,10.0,1,-12.000000476837158,0,17.109536891182557,12.000000476837158,12.000000476837158,7.000000476837158,1
93,4,1,3,-10.0,-10.0,20.0,20.0,-10.0,10.0,1,-5.0,1,17.109536891182557,5.0,12.000000476837158,7.000000476837158,1
