id;block_id;group;Qm;groupXQm;Pred;intercept_ID;b_group;b_Qm_ID;b_groupXQm;Pred_TEST
618;32;1;12;12;2.1105;1.709683571;0.027779;0.022114286;0.004141;2.052526
618;33;1;26;26;2.4201;1.709683571;0.027779;0.022114286;0.004141;2.4201
618;34;1;26;26;2.4201;1.709683571;0.027779;0.022114286;0.004141;2.4201
618;35;1;24;24;2.3759;1.709683571;0.027779;0.022114286;0.004141;2.367589429
618;36;1;16;16;2.1989;1.709683571;0.027779;0.022114286;0.004141;2.157547143
618;37;1;16;16;2.1989;1.709683571;0.027779;0.022114286;0.004141;2.157547143
618;38;1;6;6;1.9777;1.709683571;0.027779;0.022114286;0.004141;1.894994286
618;39;1;16;16;2.1989;1.709683571;0.027779;0.022114286;0.004141;2.157547143
618;40;1;19.87;19.87;2.2847;1.709683571;0.027779;0.022114286;0.004141;2.259155099
618;41;1;12;12;2.1105;1.709683571;0.027779;0.022114286;0.004141;2.052526
618;42;1;8;8;2.022;1.709683571;0.027779;0.022114286;0.004141;1.947504857
618;43;1;14.25;14.25;2.1602;1.709683571;0.027779;0.022114286;0.004141;2.111600393
618;44;1;12;12;2.1105;1.709683571;0.027779;0.022114286;0.004141;2.052526
618;45;1;8;8;2.022;1.709683571;0.027779;0.022114286;0.004141;1.947504857
618;46;1;22;22;2.3317;1.709683571;0.027779;0.022114286;0.004141;2.315078857
618;47;1;12;12;2.1105;1.709683571;0.027779;0.022114286;0.004141;2.052526
618;48;1;24;24;2.3759;1.709683571;0.027779;0.022114286;0.004141;2.367589429
618;49;1;26;26;2.4201;1.709683571;0.027779;0.022114286;0.004141;2.4201
618;50;1;16;16;2.1989;1.709683571;0.027779;0.022114286;0.004141;2.157547143
639;1;1;26;26;2.2224;1.528326429;0.027779;0.021485714;0.004141;2.2224
639;2;1;22.5;22.5;2.1472;1.528326429;0.027779;0.021485714;0.004141;2.1327065
639;3;1;22;22;2.1364;1.528326429;0.027779;0.021485714;0.004141;2.119893143
639;4;1;26;26;2.2224;1.528326429;0.027779;0.021485714;0.004141;2.2224
639;5;1;18;18;2.0505;1.528326429;0.027779;0.021485714;0.004141;2.017386286
639;6;1;12;12;1.9216;1.528326429;0.027779;0.021485714;0.004141;1.863626
639;7;1;27.08;27.08;2.2455;1.528326429;0.027779;0.021485714;0.004141;2.250076851
639;8;1;26;26;2.2224;1.528326429;0.027779;0.021485714;0.004141;2.2224
639;9;1;12;12;1.9216;1.528326429;0.027779;0.021485714;0.004141;1.863626
639;10;1;22;22;2.1364;1.528326429;0.027779;0.021485714;0.004141;2.119893143
639;11;1;24;24;2.1794;1.528326429;0.027779;0.021485714;0.004141;2.171146571
639;12;1;26;26;2.2224;1.528326429;0.027779;0.021485714;0.004141;2.2224
639;13;1;8.8;8.8;1.8528;1.528326429;0.027779;0.021485714;0.004141;1.781620514
639;14;1;15;15;1.986;1.528326429;0.027779;0.021485714;0.004141;1.940506143
639;15;1;22;22;2.1364;1.528326429;0.027779;0.021485714;0.004141;2.119893143
639;16;1;8.5;8.5;1.8464;1.528326429;0.027779;0.021485714;0.004141;1.7739325
639;17;1;16.23;16.23;2.0124;1.528326429;0.027779;0.021485714;0.004141;1.972027001
639;18;1;12;12;1.9216;1.528326429;0.027779;0.021485714;0.004141;1.863626
639;19;1;22;22;2.1364;1.528326429;0.027779;0.021485714;0.004141;2.119893143
639;20;1;14;14;1.9646;1.528326429;0.027779;0.021485714;0.004141;1.914879429
639;21;1;36;36;2.4372;1.528326429;0.027779;0.021485714;0.004141;2.478667143
639;22;1;27;27;2.2438;1.528326429;0.027779;0.021485714;0.004141;2.248026714
639;23;1;22;22;2.1364;1.528326429;0.027779;0.021485714;0.004141;2.119893143
639;24;1;7.45;7.45;1.8238;1.528326429;0.027779;0.021485714;0.004141;1.74702445
639;25;1;16.5;16.5;2.0183;1.528326429;0.027779;0.021485714;0.004141;1.978946214
639;26;1;20;20;2.0935;1.528326429;0.027779;0.021485714;0.004141;2.068639714
639;27;1;17.5;17.5;2.0398;1.528326429;0.027779;0.021485714;0.004141;2.004572929
639;28;1;22;22;2.1364;1.528326429;0.027779;0.021485714;0.004141;2.119893143
639;29;1;6;6;1.7927;1.528326429;0.027779;0.021485714;0.004141;1.709865714
639;30;1;15.5;15.5;1.9968;1.528326429;0.027779;0.021485714;0.004141;1.9533195
639;31;1;12.5;12.5;1.9323;1.528326429;0.027779;0.021485714;0.004141;1.876439357
639;32;1;12;12;1.9216;1.528326429;0.027779;0.021485714;0.004141;1.863626
639;33;1;26;26;2.2224;1.528326429;0.027779;0.021485714;0.004141;2.2224
639;34;1;26;26;2.2224;1.528326429;0.027779;0.021485714;0.004141;2.2224
639;35;1;24;24;2.1794;1.528326429;0.027779;0.021485714;0.004141;2.171146571
639;36;1;16;16;2.0075;1.528326429;0.027779;0.021485714;0.004141;1.966132857
639;37;1;16;16;2.0075;1.528326429;0.027779;0.021485714;0.004141;1.966132857
639;38;1;6;6;1.7927;1.528326429;0.027779;0.021485714;0.004141;1.709865714
639;39;1;16;16;2.0075;1.528326429;0.027779;0.021485714;0.004141;1.966132857
639;40;1;19.87;19.87;2.0908;1.528326429;0.027779;0.021485714;0.004141;2.065308241
639;41;1;12;12;1.9216;1.528326429;0.027779;0.021485714;0.004141;1.863626
639;42;1;8;8;1.8357;1.528326429;0.027779;0.021485714;0.004141;1.761119143
639;43;1;14.25;14.25;1.9699;1.528326429;0.027779;0.021485714;0.004141;1.921286107
639;44;1;12;12;1.9216;1.528326429;0.027779;0.021485714;0.004141;1.863626
639;45;1;8;8;1.8357;1.528326429;0.027779;0.021485714;0.004141;1.761119143
639;46;1;22;22;2.1364;1.528326429;0.027779;0.021485714;0.004141;2.119893143
639;47;1;12;12;1.9216;1.528326429;0.027779;0.021485714;0.004141;1.863626
639;48;1;24;24;2.1794;1.528326429;0.027779;0.021485714;0.004141;2.171146571
639;49;1;26;26;2.2224;1.528326429;0.027779;0.021485714;0.004141;2.2224
639;50;1;16;16;2.0075;1.528326429;0.027779;0.021485714;0.004141;1.966132857
654;1;0;26;0;2.072;1.705771429;0.027779;0.014085714;0.004141;2.072
654;2;0;22.5;0;2.0227;1.705771429;0.027779;0.014085714;0.004141;2.0227
654;3;0;22;0;2.0157;1.705771429;0.027779;0.014085714;0.004141;2.015657143
654;4;0;26;0;2.072;1.705771429;0.027779;0.014085714;0.004141;2.072
654;5;0;18;0;1.9593;1.705771429;0.027779;0.014085714;0.004141;1.959314286
654;6;0;12;0;1.8748;1.705771429;0.027779;0.014085714;0.004141;1.8748
654;7;0;27.08;0;2.0872;1.705771429;0.027779;0.014085714;0.004141;2.087212571
654;8;0;26;0;2.072;1.705771429;0.027779;0.014085714;0.004141;2.072
654;9;0;12;0;1.8748;1.705771429;0.027779;0.014085714;0.004141;1.8748
654;10;0;22;0;2.0157;1.705771429;0.027779;0.014085714;0.004141;2.015657143
654;11;0;24;0;2.0439;1.705771429;0.027779;0.014085714;0.004141;2.043828571
654;12;0;26;0;2.072;1.705771429;0.027779;0.014085714;0.004141;2.072
654;13;0;8.8;0;1.8297;1.705771429;0.027779;0.014085714;0.004141;1.829725714
654;14;0;15;0;1.9171;1.705771429;0.027779;0.014085714;0.004141;1.917057143
654;15;0;22;0;2.0157;1.705771429;0.027779;0.014085714;0.004141;2.015657143
654;16;0;8.5;0;1.8255;1.705771429;0.027779;0.014085714;0.004141;1.8255
654;17;0;16.23;0;1.9343;1.705771429;0.027779;0.014085714;0.004141;1.934382571
654;18;0;12;0;1.8748;1.705771429;0.027779;0.014085714;0.004141;1.8748
654;19;0;22;0;2.0157;1.705771429;0.027779;0.014085714;0.004141;2.015657143
654;20;0;14;0;1.903;1.705771429;0.027779;0.014085714;0.004141;1.902971429
654;21;0;36;0;2.2129;1.705771429;0.027779;0.014085714;0.004141;2.212857143
654;22;0;27;0;2.0861;1.705771429;0.027779;0.014085714;0.004141;2.086085714
654;23;0;22;0;2.0157;1.705771429;0.027779;0.014085714;0.004141;2.015657143
654;24;0;7.45;0;1.8107;1.705771429;0.027779;0.014085714;0.004141;1.81071
654;25;0;16.5;0;1.9382;1.705771429;0.027779;0.014085714;0.004141;1.938185714
654;26;0;20;0;1.9875;1.705771429;0.027779;0.014085714;0.004141;1.987485714
654;27;0;17.5;0;1.9523;1.705771429;0.027779;0.014085714;0.004141;1.952271429
654;28;0;22;0;2.0157;1.705771429;0.027779;0.014085714;0.004141;2.015657143
654;29;0;6;0;1.7903;1.705771429;0.027779;0.014085714;0.004141;1.790285714
654;30;0;15.5;0;1.9241;1.705771429;0.027779;0.014085714;0.004141;1.9241
654;31;0;12.5;0;1.8819;1.705771429;0.027779;0.014085714;0.004141;1.881842857
654;32;0;12;0;1.8748;1.705771429;0.027779;0.014085714;0.004141;1.8748
654;33;0;26;0;2.072;1.705771429;0.027779;0.014085714;0.004141;2.072
654;34;0;26;0;2.072;1.705771429;0.027779;0.014085714;0.004141;2.072
654;35;0;24;0;2.0439;1.705771429;0.027779;0.014085714;0.004141;2.043828571
654;36;0;16;0;1.9312;1.705771429;0.027779;0.014085714;0.004141;1.931142857
654;37;0;16;0;1.9312;1.705771429;0.027779;0.014085714;0.004141;1.931142857
654;38;0;6;0;1.7903;1.705771429;0.027779;0.014085714;0.004141;1.790285714
654;39;0;16;0;1.9312;1.705771429;0.027779;0.014085714;0.004141;1.931142857
654;40;0;19.87;0;1.9857;1.705771429;0.027779;0.014085714;0.004141;1.985654571
654;41;0;12;0;1.8748;1.705771429;0.027779;0.014085714;0.004141;1.8748
654;42;0;8;0;1.8185;1.705771429;0.027779;0.014085714;0.004141;1.818457143
654;43;0;14.25;0;1.9065;1.705771429;0.027779;0.014085714;0.004141;1.906492857
654;44;0;12;0;1.8748;1.705771429;0.027779;0.014085714;0.004141;1.8748
654;45;0;8;0;1.8185;1.705771429;0.027779;0.014085714;0.004141;1.818457143
654;46;0;22;0;2.0157;1.705771429;0.027779;0.014085714;0.004141;2.015657143
654;47;0;12;0;1.8748;1.705771429;0.027779;0.014085714;0.004141;1.8748
654;48;0;24;0;2.0439;1.705771429;0.027779;0.014085714;0.004141;2.043828571
654;49;0;26;0;2.072;1.705771429;0.027779;0.014085714;0.004141;2.072
654;50;0;16;0;1.9312;1.705771429;0.027779;0.014085714;0.004141;1.931142857
676;1;1;26;26;2.5264;1.800383571;0.027779;0.022714286;0.004141;2.5264
676;2;1;22.5;22.5;2.4469;1.800383571;0.027779;0.022714286;0.004141;2.4324065
676;3;1;22;22;2.4355;1.800383571;0.027779;0.022714286;0.004141;2.418978857
676;4;1;26;26;2.5264;1.800383571;0.027779;0.022714286;0.004141;2.5264
676;5;1;18;18;2.3447;1.800383571;0.027779;0.022714286;0.004141;2.311557714
676;6;1;12;12;2.2084;1.800383571;0.027779;0.022714286;0.004141;2.150426
676;7;1;27.08;27.08;2.5508;1.800383571;0.027779;0.022714286;0.004141;2.555403709
676;8;1;26;26;2.5264;1.800383571;0.027779;0.022714286;0.004141;2.5264
676;9;1;12;12;2.2084;1.800383571;0.027779;0.022714286;0.004141;2.150426
676;10;1;22;22;2.4355;1.800383571;0.027779;0.022714286;0.004141;2.418978857
676;11;1;24;24;2.481;1.800383571;0.027779;0.022714286;0.004141;2.472689429
676;12;1;26;26;2.5264;1.800383571;0.027779;0.022714286;0.004141;2.5264
676;13;1;8.8;8.8;2.1357;1.800383571;0.027779;0.022714286;0.004141;2.064489086
676;14;1;15;15;2.2765;1.800383571;0.027779;0.022714286;0.004141;2.230991857
676;15;1;22;22;2.4355;1.800383571;0.027779;0.022714286;0.004141;2.418978857
676;16;1;8.5;8.5;2.1289;1.800383571;0.027779;0.022714286;0.004141;2.0564325
676;17;1;16.23;16.23;2.3044;1.800383571;0.027779;0.022714286;0.004141;2.264023859
676;18;1;12;12;2.2084;1.800383571;0.027779;0.022714286;0.004141;2.150426
676;19;1;22;22;2.4355;1.800383571;0.027779;0.022714286;0.004141;2.418978857
676;20;1;14;14;2.2538;1.800383571;0.027779;0.022714286;0.004141;2.204136571
676;21;1;36;36;2.7535;1.800383571;0.027779;0.022714286;0.004141;2.794952857
676;22;1;27;27;2.5491;1.800383571;0.027779;0.022714286;0.004141;2.553255286
676;23;1;22;22;2.4355;1.800383571;0.027779;0.022714286;0.004141;2.418978857
676;24;1;7.45;7.45;2.1051;1.800383571;0.027779;0.022714286;0.004141;2.02823445
676;25;1;16.5;16.5;2.3106;1.800383571;0.027779;0.022714286;0.004141;2.271274786
676;26;1;20;20;2.3901;1.800383571;0.027779;0.022714286;0.004141;2.365268286
676;27;1;17.5;17.5;2.3333;1.800383571;0.027779;0.022714286;0.004141;2.298130071
676;28;1;22;22;2.4355;1.800383571;0.027779;0.022714286;0.004141;2.418978857
676;29;1;6;6;2.0721;1.800383571;0.027779;0.022714286;0.004141;1.989294286
676;30;1;15.5;15.5;2.2879;1.800383571;0.027779;0.022714286;0.004141;2.2444195
676;31;1;12.5;12.5;2.2198;1.800383571;0.027779;0.022714286;0.004141;2.163853643
676;32;1;12;12;2.2084;1.800383571;0.027779;0.022714286;0.004141;2.150426
676;33;1;26;26;2.5264;1.800383571;0.027779;0.022714286;0.004141;2.5264
676;34;1;26;26;2.5264;1.800383571;0.027779;0.022714286;0.004141;2.5264
676;35;1;24;24;2.481;1.800383571;0.027779;0.022714286;0.004141;2.472689429
676;36;1;16;16;2.2993;1.800383571;0.027779;0.022714286;0.004141;2.257847143
676;37;1;16;16;2.2993;1.800383571;0.027779;0.022714286;0.004141;2.257847143
676;38;1;6;6;2.0721;1.800383571;0.027779;0.022714286;0.004141;1.989294286
676;39;1;16;16;2.2993;1.800383571;0.027779;0.022714286;0.004141;2.257847143
676;40;1;19.87;19.87;2.3873;1.800383571;0.027779;0.022714286;0.004141;2.361777099
676;41;1;12;12;2.2084;1.800383571;0.027779;0.022714286;0.004141;2.150426
676;42;1;8;8;2.1176;1.800383571;0.027779;0.022714286;0.004141;2.043004857
676;43;1;14.25;14.25;2.2595;1.800383571;0.027779;0.022714286;0.004141;2.210850393
676;44;1;12;12;2.2084;1.800383571;0.027779;0.022714286;0.004141;2.150426
676;45;1;8;8;2.1176;1.800383571;0.027779;0.022714286;0.004141;2.043004857
676;46;1;22;22;2.4355;1.800383571;0.027779;0.022714286;0.004141;2.418978857
676;47;1;12;12;2.2084;1.800383571;0.027779;0.022714286;0.004141;2.150426
676;48;1;24;24;2.481;1.800383571;0.027779;0.022714286;0.004141;2.472689429
676;49;1;26;26;2.5264;1.800383571;0.027779;0.022714286;0.004141;2.5264
676;50;1;16;16;2.2993;1.800383571;0.027779;0.022714286;0.004141;2.257847143
691;1;0;26;0;2.4549;1.895528571;0.027779;0.021514286;0.004141;2.4549
691;2;0;22.5;0;2.3796;1.895528571;0.027779;0.021514286;0.004141;2.3796
691;3;0;22;0;2.3689;1.895528571;0.027779;0.021514286;0.004141;2.368842857
691;4;0;26;0;2.4549;1.895528571;0.027779;0.021514286;0.004141;2.4549
691;5;0;18;0;2.2828;1.895528571;0.027779;0.021514286;0.004141;2.282785714
691;6;0;12;0;2.1538;1.895528571;0.027779;0.021514286;0.004141;2.1537
691;7;0;27.08;0;2.478;1.895528571;0.027779;0.021514286;0.004141;2.478135429
691;8;0;26;0;2.4549;1.895528571;0.027779;0.021514286;0.004141;2.4549
691;9;0;12;0;2.1538;1.895528571;0.027779;0.021514286;0.004141;2.1537
691;10;0;22;0;2.3689;1.895528571;0.027779;0.021514286;0.004141;2.368842857
691;11;0;24;0;2.4119;1.895528571;0.027779;0.021514286;0.004141;2.411871429
691;12;0;26;0;2.4549;1.895528571;0.027779;0.021514286;0.004141;2.4549
691;13;0;8.8;0;2.085;1.895528571;0.027779;0.021514286;0.004141;2.084854286
691;14;0;15;0;2.2183;1.895528571;0.027779;0.021514286;0.004141;2.218242857
691;15;0;22;0;2.3689;1.895528571;0.027779;0.021514286;0.004141;2.368842857
691;16;0;8.5;0;2.0785;1.895528571;0.027779;0.021514286;0.004141;2.0784
691;17;0;16.23;0;2.2447;1.895528571;0.027779;0.021514286;0.004141;2.244705429
691;18;0;12;0;2.1538;1.895528571;0.027779;0.021514286;0.004141;2.1537
691;19;0;22;0;2.3689;1.895528571;0.027779;0.021514286;0.004141;2.368842857
691;20;0;14;0;2.1968;1.895528571;0.027779;0.021514286;0.004141;2.196728571
691;21;0;36;0;2.67;1.895528571;0.027779;0.021514286;0.004141;2.670042857
691;22;0;27;0;2.4764;1.895528571;0.027779;0.021514286;0.004141;2.476414286
691;23;0;22;0;2.3689;1.895528571;0.027779;0.021514286;0.004141;2.368842857
691;24;0;7.45;0;2.0559;1.895528571;0.027779;0.021514286;0.004141;2.05581
691;25;0;16.5;0;2.2506;1.895528571;0.027779;0.021514286;0.004141;2.250514286
691;26;0;20;0;2.3259;1.895528571;0.027779;0.021514286;0.004141;2.325814286
691;27;0;17.5;0;2.2721;1.895528571;0.027779;0.021514286;0.004141;2.272028571
691;28;0;22;0;2.3689;1.895528571;0.027779;0.021514286;0.004141;2.368842857
691;29;0;6;0;2.0247;1.895528571;0.027779;0.021514286;0.004141;2.024614286
691;30;0;15.5;0;2.2291;1.895528571;0.027779;0.021514286;0.004141;2.229
691;31;0;12.5;0;2.1645;1.895528571;0.027779;0.021514286;0.004141;2.164457143
691;32;0;12;0;2.1538;1.895528571;0.027779;0.021514286;0.004141;2.1537
691;33;0;26;0;2.4549;1.895528571;0.027779;0.021514286;0.004141;2.4549
691;34;0;26;0;2.4549;1.895528571;0.027779;0.021514286;0.004141;2.4549
691;35;0;24;0;2.4119;1.895528571;0.027779;0.021514286;0.004141;2.411871429
691;36;0;16;0;2.2398;1.895528571;0.027779;0.021514286;0.004141;2.239757143
691;37;0;16;0;2.2398;1.895528571;0.027779;0.021514286;0.004141;2.239757143
691;38;0;6;0;2.0247;1.895528571;0.027779;0.021514286;0.004141;2.024614286
691;39;0;16;0;2.2398;1.895528571;0.027779;0.021514286;0.004141;2.239757143
691;40;0;19.87;0;2.3232;1.895528571;0.027779;0.021514286;0.004141;2.323017429
691;41;0;12;0;2.1538;1.895528571;0.027779;0.021514286;0.004141;2.1537
691;42;0;8;0;2.0678;1.895528571;0.027779;0.021514286;0.004141;2.067642857
691;43;0;14.25;0;2.2022;1.895528571;0.027779;0.021514286;0.004141;2.202107143
691;44;0;12;0;2.1538;1.895528571;0.027779;0.021514286;0.004141;2.1537
691;45;0;8;0;2.0678;1.895528571;0.027779;0.021514286;0.004141;2.067642857
691;46;0;22;0;2.3689;1.895528571;0.027779;0.021514286;0.004141;2.368842857
691;47;0;12;0;2.1538;1.895528571;0.027779;0.021514286;0.004141;2.1537
691;48;0;24;0;2.4119;1.895528571;0.027779;0.021514286;0.004141;2.411871429
691;49;0;26;0;2.4549;1.895528571;0.027779;0.021514286;0.004141;2.4549
691;50;0;16;0;2.2398;1.895528571;0.027779;0.021514286;0.004141;2.239757143
696;1;0;26;0;2.4263;1.888471429;0.027779;0.020685714;0.004141;2.4263
696;2;0;22.5;0;2.3539;1.888471429;0.027779;0.020685714;0.004141;2.3539
696;3;0;22;0;2.3436;1.888471429;0.027779;0.020685714;0.004141;2.343557143
696;4;0;26;0;2.4263;1.888471429;0.027779;0.020685714;0.004141;2.4263
696;5;0;18;0;2.2608;1.888471429;0.027779;0.020685714;0.004141;2.260814286
696;6;0;12;0;2.1368;1.888471429;0.027779;0.020685714;0.004141;2.1367
696;7;0;27.08;0;2.4485;1.888471429;0.027779;0.020685714;0.004141;2.448640571
696;8;0;26;0;2.4263;1.888471429;0.027779;0.020685714;0.004141;2.4263
696;9;0;12;0;2.1368;1.888471429;0.027779;0.020685714;0.004141;2.1367
696;10;0;22;0;2.3436;1.888471429;0.027779;0.020685714;0.004141;2.343557143
696;11;0;24;0;2.3849;1.888471429;0.027779;0.020685714;0.004141;2.384928571
696;12;0;26;0;2.4263;1.888471429;0.027779;0.020685714;0.004141;2.4263
696;13;0;8.8;0;2.0706;1.888471429;0.027779;0.020685714;0.004141;2.070505714
696;14;0;15;0;2.1988;1.888471429;0.027779;0.020685714;0.004141;2.198757143
696;15;0;22;0;2.3436;1.888471429;0.027779;0.020685714;0.004141;2.343557143
696;16;0;8.5;0;2.0644;1.888471429;0.027779;0.020685714;0.004141;2.0643
696;17;0;16.23;0;2.2241;1.888471429;0.027779;0.020685714;0.004141;2.224200571
696;18;0;12;0;2.1368;1.888471429;0.027779;0.020685714;0.004141;2.1367
696;19;0;22;0;2.3436;1.888471429;0.027779;0.020685714;0.004141;2.343557143
696;20;0;14;0;2.1781;1.888471429;0.027779;0.020685714;0.004141;2.178071429
696;21;0;36;0;2.633;1.888471429;0.027779;0.020685714;0.004141;2.633157143
696;22;0;27;0;2.4469;1.888471429;0.027779;0.020685714;0.004141;2.446985714
696;23;0;22;0;2.3436;1.888471429;0.027779;0.020685714;0.004141;2.343557143
696;24;0;7.45;0;2.0427;1.888471429;0.027779;0.020685714;0.004141;2.04258
696;25;0;16.5;0;2.2298;1.888471429;0.027779;0.020685714;0.004141;2.229785714
696;26;0;20;0;2.3022;1.888471429;0.027779;0.020685714;0.004141;2.302185714
696;27;0;17.5;0;2.2505;1.888471429;0.027779;0.020685714;0.004141;2.250471429
696;28;0;22;0;2.3436;1.888471429;0.027779;0.020685714;0.004141;2.343557143
696;29;0;6;0;2.0127;1.888471429;0.027779;0.020685714;0.004141;2.012585714
696;30;0;15.5;0;2.2092;1.888471429;0.027779;0.020685714;0.004141;2.2091
696;31;0;12.5;0;2.1471;1.888471429;0.027779;0.020685714;0.004141;2.147042857
696;32;0;12;0;2.1368;1.888471429;0.027779;0.020685714;0.004141;2.1367
696;33;0;26;0;2.4263;1.888471429;0.027779;0.020685714;0.004141;2.4263
696;34;0;26;0;2.4263;1.888471429;0.027779;0.020685714;0.004141;2.4263
696;35;0;24;0;2.3849;1.888471429;0.027779;0.020685714;0.004141;2.384928571
696;36;0;16;0;2.2195;1.888471429;0.027779;0.020685714;0.004141;2.219442857
696;37;0;16;0;2.2195;1.888471429;0.027779;0.020685714;0.004141;2.219442857
696;38;0;6;0;2.0127;1.888471429;0.027779;0.020685714;0.004141;2.012585714
696;39;0;16;0;2.2195;1.888471429;0.027779;0.020685714;0.004141;2.219442857
696;40;0;19.87;0;2.2996;1.888471429;0.027779;0.020685714;0.004141;2.299496571
696;41;0;12;0;2.1368;1.888471429;0.027779;0.020685714;0.004141;2.1367
696;42;0;8;0;2.0541;1.888471429;0.027779;0.020685714;0.004141;2.053957143
696;43;0;14.25;0;2.1833;1.888471429;0.027779;0.020685714;0.004141;2.183242857
696;44;0;12;0;2.1368;1.888471429;0.027779;0.020685714;0.004141;2.1367
696;45;0;8;0;2.0541;1.888471429;0.027779;0.020685714;0.004141;2.053957143
696;46;0;22;0;2.3436;1.888471429;0.027779;0.020685714;0.004141;2.343557143
696;47;0;12;0;2.1368;1.888471429;0.027779;0.020685714;0.004141;2.1367
696;48;0;24;0;2.3849;1.888471429;0.027779;0.020685714;0.004141;2.384928571
696;49;0;26;0;2.4263;1.888471429;0.027779;0.020685714;0.004141;2.4263
696;50;0;16;0;2.2195;1.888471429;0.027779;0.020685714;0.004141;2.219442857
706;1;1;26;26;2.4049;1.694483571;0.027779;0.022114286;0.004141;2.4049
706;2;1;22.5;22.5;2.3275;1.694483571;0.027779;0.022114286;0.004141;2.3130065
706;3;1;22;22;2.3164;1.694483571;0.027779;0.022114286;0.004141;2.299878857
706;4;1;26;26;2.4049;1.694483571;0.027779;0.022114286;0.004141;2.4049
706;5;1;18;18;2.228;1.694483571;0.027779;0.022114286;0.004141;2.194857714
706;6;1;12;12;2.0954;1.694483571;0.027779;0.022114286;0.004141;2.037326
706;7;1;27.08;27.08;2.4287;1.694483571;0.027779;0.022114286;0.004141;2.433255709
706;8;1;26;26;2.4049;1.694483571;0.027779;0.022114286;0.004141;2.4049
706;9;1;12;12;2.0954;1.694483571;0.027779;0.022114286;0.004141;2.037326
706;10;1;22;22;2.3164;1.694483571;0.027779;0.022114286;0.004141;2.299878857
706;11;1;24;24;2.3607;1.694483571;0.027779;0.022114286;0.004141;2.352389429
706;12;1;26;26;2.4049;1.694483571;0.027779;0.022114286;0.004141;2.4049
706;13;1;8.8;8.8;2.0246;1.694483571;0.027779;0.022114286;0.004141;1.953309086
706;14;1;15;15;2.1617;1.694483571;0.027779;0.022114286;0.004141;2.116091857
706;15;1;22;22;2.3164;1.694483571;0.027779;0.022114286;0.004141;2.299878857
706;16;1;8.5;8.5;2.018;1.694483571;0.027779;0.022114286;0.004141;1.9454325
706;17;1;16.23;16.23;2.1888;1.694483571;0.027779;0.022114286;0.004141;2.148385859
706;18;1;12;12;2.0954;1.694483571;0.027779;0.022114286;0.004141;2.037326
706;19;1;22;22;2.3164;1.694483571;0.027779;0.022114286;0.004141;2.299878857
706;20;1;14;14;2.1396;1.694483571;0.027779;0.022114286;0.004141;2.089836571
706;21;1;36;36;2.626;1.694483571;0.027779;0.022114286;0.004141;2.667452857
706;22;1;27;27;2.427;1.694483571;0.027779;0.022114286;0.004141;2.431155286
706;23;1;22;22;2.3164;1.694483571;0.027779;0.022114286;0.004141;2.299878857
706;24;1;7.45;7.45;1.9948;1.694483571;0.027779;0.022114286;0.004141;1.91786445
706;25;1;16.5;16.5;2.1948;1.694483571;0.027779;0.022114286;0.004141;2.155474786
706;26;1;20;20;2.2722;1.694483571;0.027779;0.022114286;0.004141;2.247368286
706;27;1;17.5;17.5;2.217;1.694483571;0.027779;0.022114286;0.004141;2.181730071
706;28;1;22;22;2.3164;1.694483571;0.027779;0.022114286;0.004141;2.299878857
706;29;1;6;6;1.9627;1.694483571;0.027779;0.022114286;0.004141;1.879794286
706;30;1;15.5;15.5;2.1727;1.694483571;0.027779;0.022114286;0.004141;2.1292195
706;31;1;12.5;12.5;2.1064;1.694483571;0.027779;0.022114286;0.004141;2.050453643
706;32;1;12;12;2.0954;1.694483571;0.027779;0.022114286;0.004141;2.037326
706;33;1;26;26;2.4049;1.694483571;0.027779;0.022114286;0.004141;2.4049
706;34;1;26;26;2.4049;1.694483571;0.027779;0.022114286;0.004141;2.4049
706;35;1;24;24;2.3607;1.694483571;0.027779;0.022114286;0.004141;2.352389429
706;36;1;16;16;2.1838;1.694483571;0.027779;0.022114286;0.004141;2.142347143
706;37;1;16;16;2.1838;1.694483571;0.027779;0.022114286;0.004141;2.142347143
706;38;1;6;6;1.9627;1.694483571;0.027779;0.022114286;0.004141;1.879794286
706;39;1;16;16;2.1838;1.694483571;0.027779;0.022114286;0.004141;2.142347143
706;40;1;19.87;19.87;2.2695;1.694483571;0.027779;0.022114286;0.004141;2.243955099
706;41;1;12;12;2.0954;1.694483571;0.027779;0.022114286;0.004141;2.037326
706;42;1;8;8;2.0069;1.694483571;0.027779;0.022114286;0.004141;1.932304857
706;43;1;14.25;14.25;2.1451;1.694483571;0.027779;0.022114286;0.004141;2.096400393
706;44;1;12;12;2.0954;1.694483571;0.027779;0.022114286;0.004141;2.037326
706;45;1;8;8;2.0069;1.694483571;0.027779;0.022114286;0.004141;1.932304857
706;46;1;22;22;2.3164;1.694483571;0.027779;0.022114286;0.004141;2.299878857
706;47;1;12;12;2.0954;1.694483571;0.027779;0.022114286;0.004141;2.037326
706;48;1;24;24;2.3607;1.694483571;0.027779;0.022114286;0.004141;2.352389429
706;49;1;26;26;2.4049;1.694483571;0.027779;0.022114286;0.004141;2.4049
706;50;1;16;16;2.1838;1.694483571;0.027779;0.022114286;0.004141;2.142347143
720;1;0;26;0;2.4083;1.847442857;0.027779;0.021571429;0.004141;2.4083
720;2;0;22.5;0;2.3328;1.847442857;0.027779;0.021571429;0.004141;2.3328
720;3;0;22;0;2.322;1.847442857;0.027779;0.021571429;0.004141;2.322014286
