ID,block_id,MeanPD,Q_var,Q_abs_max
00017,89,2.577304158436311,73.33384907941058,12.000000476837158
00017,90,1.3115048492064203,146.79754846338216,33.999998569488525
00017,91,1.592582165583447,88.7749914735562,23.999998569488525
00017,92,2.852587106499802,144.15535920802537,33.999998569488525
00017,93,2.413966202976133,17.109536891182557,12.000000476837158
00017,94,2.7284045111114223,80.44165642162206,23.999998569488525
00017,95,2.9281784415537415,58.39374611973809,10.249998569488524
00017,96,2.3972296906543225,89.86835653782009,41.50000095367432
00017,97,2.7154547328447207,89.64126498190109,23.999998569488525
00017,98,2.355853004816547,43.14440361857445,29.00000095367432
00017,99,2.8428415902979527,157.0381378564987,33.999998569488525
00017,100,2.008900061750508,79.48815400600475,37.25000143051148
00024,1,1.641826426190003,65.0891555293408,25.999999046325684
00024,2,1.932153164027282,49.475620784759634,22.5
00024,3,1.9792735669221968,131.78916202227336,22.00000047683716
00024,4,1.9221664018094384,70.35062054137417,25.999999046325684
00024,5,1.9355725872166472,51.86916482011492,17.999999523162842
00024,6,1.905000782351777,59.66666069626825,11.999999284744264
00024,7,1.7094098958870536,76.00350390662818,27.075002193450928
00024,8,1.9189567626315651,59.88765026539591,25.999999046325684
00024,9,1.6925220569627153,71.7899977183344,12.000000476837158
00024,10,1.7236755151817849,54.31640267372208,22.00000047683716
00024,11,1.667380305934506,111.8958412284655,24.00000095367432
00024,12,1.9195267389010076,60.39582795898146,25.999999046325684
00024,13,1.9067484001283697,41.95582980901012,8.799999356269836
00024,14,1.9435496019502223,48.33333407839163,15.0
00024,15,1.9594780842509132,74.75000037749628,22.00000047683716
00024,16,1.6952242442261765,40.229167930781934,8.500000238418579
00024,17,1.686322497645693,69.53558022737549,16.2250018119812
00024,18,1.925006712463546,54.91666255394666,12.000000476837158
00024,19,1.92704253401874,54.10562167922741,22.00000047683716
00024,20,1.941683808895828,65.20640070733938,13.99999976158142
00024,21,1.9117681854755035,96.0722718493154,35.999999046325684
00024,22,1.904140424359839,56.66395316282925,27.00000047683716
00024,23,1.7209990806299338,128.03999571164522,22.00000047683716
00024,24,1.90454159883954,33.88395573462055,7.449999451637268
00024,25,1.9041792720353992,46.345990376273846,16.500000953674316
00024,26,1.7497376801443163,62.000001053015545,20.0
00024,27,1.6136769710317962,20.22916677594191,17.5
00024,28,1.703680999713003,118.68228893354556,22.00000047683716
00024,29,1.386875148622566,19.42057422983152,6.000000238418579
00024,30,1.310866063746525,30.16666396458953,15.499999523162842
00024,31,1.6722605683928966,27.410157268866957,12.5
00024,32,1.3341847452970277,68.95182290424923,12.000000476837158
00024,33,1.6114599277908983,69.49348073949446,25.999999046325684
00024,34,1.613121117954824,69.2291593452297,25.999999046325684
00024,35,1.1380134299930098,96.14062386751196,24.00000095367432
00024,36,1.2692090824075797,55.51561960205456,15.999999046325684
00024,37,1.265778446632624,61.14061852172037,15.999999046325684
00024,38,1.3966193974377146,16.43229263524216,6.000000238418579
00024,39,1.6632391555871078,56.43228637054583,15.999999046325684
00024,40,1.4257044903044864,13.118486702442546,19.87499952316284
00024,41,1.2882230183875694,54.21223673969525,12.000000476837158
00024,42,1.2816273573921564,34.75000067551938,8.00000011920929
00024,43,1.6268537187525869,21.015622988343424,14.249999523162842
00024,44,1.7176261790200218,55.999998092651566,12.000000476837158
00024,45,1.3343084306046644,24.749999781449688,8.00000011920929
00024,46,1.510152040003223,72.56249570846573,22.00000047683716
00024,47,1.2802506814917145,28.390626486390875,12.000000476837158
00024,48,1.6133246556741427,121.368488699198,24.00000095367432
00024,49,1.598758733132594,64.89061728616585,25.999999046325684
00024,50,1.2592994777353508,68.72395085170885,15.999999046325684
00024,51,2.7461860027149583,138.39660281912498,21.25
00024,52,2.7982371644279183,185.40043187363105,22.00000047683716
00024,53,2.835649626308119,163.83342737197944,22.99999952316284
00024,54,2.205075057248824,165.47958645078066,44.00000095367432
00024,55,2.717649382601286,160.9116680198503,44.00000095367432
00024,56,2.826253333779812,162.3937359735376,22.99999952316284
00024,57,2.635037227880357,71.42375513434452,16.000001430511475
00024,58,2.0226254517522104,140.92934072765172,33.999998569488525
00024,59,2.7121907536620165,171.24378201962017,56.00000381469727
00024,60,2.763981927570137,55.70440632941533,18.45000028610229
00024,61,2.325770151038887,189.1412817239772,23.999998569488525
00024,62,2.186212496043245,152.3202480635646,17.999999523162842
00024,63,2.636528744910338,209.86910281356185,26.000001430511475
00024,64,2.642943956246688,151.31342075824855,19.499998092651367
00024,65,2.846053173678888,90.99565377463914,17.925000190734863
00024,66,2.6531012078399296,192.673781569006,56.00000381469727
00024,67,2.7795383832247254,145.34769213767976,33.999998569488525
00024,68,2.051625187351501,131.14509912277418,21.50000095367432
00024,69,2.61752830368011,96.95104978810322,45.05000114440918
00024,70,2.7014959052064937,150.42750950495468,30.522499084472656
00024,71,2.8526058366035065,179.65083317103435,23.999998569488525
00024,72,2.137548470581164,61.64934520844247,26.000001430511475
00024,73,2.17026549284186,130.7826126627136,29.50000286102295
00024,74,2.0605041117409044,173.55763705492208,46.00000381469727
00024,75,2.2357019107727742,103.41375741243404,13.949999809265137
00024,76,2.6829909158583063,85.94009499127712,23.999998569488525
00024,77,2.6372870630231118,106.30261473556429,16.000001430511475
00024,78,2.7027968727531406,92.2562545776371,19.62500095367432
00024,79,2.1808186934743503,31.566669797897717,16.000001430511475
00024,80,2.241786158383184,184.9604017292464,33.999998569488525
00024,81,2.7049188568105254,68.24843659400963,34.00000095367432
00024,82,2.1005566078625897,156.10259101068013,33.999998569488525
00024,83,2.6524437044799463,29.641665959358463,26.25
00024,84,2.7001943378228055,79.46040601084685,23.999998569488525
00024,85,2.767911814722831,153.3275935915613,33.999998569488525
00024,86,2.460998009493545,12.61836065053951,12.000000476837158
00024,87,1.91620289753126,91.71041612625156,22.00000047683716
00024,88,2.096459612649526,153.69999604225185,23.999998569488525
00024,89,2.546397344357504,73.33384907941058,12.000000476837158
00024,90,2.763324398773095,146.79754846338216,33.999998569488525
00024,91,2.171356134159912,88.7749914735562,23.999998569488525
00024,92,2.772034917332235,144.15535920802537,33.999998569488525
00024,93,2.4640834788813213,17.109536891182557,12.000000476837158
00024,94,2.1568052943789184,80.44165642162206,23.999998569488525
00024,95,2.350198402541728,58.39374611973809,10.249998569488524
00024,96,2.456776902060274,89.86835653782009,41.50000095367432
00024,97,2.66917210390096,89.64126498190109,23.999998569488525
00024,98,2.4345345481977803,43.14440361857445,29.00000095367432
00024,99,2.7437721351733857,157.0381378564987,33.999998569488525
00024,100,2.226524282946081,79.48815400600475,37.25000143051148
00025,1,1.891264828528891,65.0891555293408,25.999999046325684
00025,2,1.998292541052447,49.475620784759634,22.5
00025,3,1.999778587690331,131.78916202227336,22.00000047683716
00025,4,1.9910204761000512,70.35062054137417,25.999999046325684
00025,5,1.998679560132907,51.86916482011492,17.999999523162842
00025,6,1.9929933412434016,59.66666069626825,11.999999284744264
00025,7,1.9908688077950023,76.00350390662818,27.075002193450928
00025,8,1.9909009753648463,59.88765026539591,25.999999046325684
00025,9,1.9985754761844683,71.7899977183344,12.000000476837158
00025,10,1.9944201857356756,54.31640267372208,22.00000047683716
00025,11,1.9998435869936828,111.8958412284655,24.00000095367432
00025,12,1.9909150822802797,60.39582795898146,25.999999046325684
00025,13,1.9224097758714904,41.95582980901012,8.799999356269836
00025,14,1.9990204866504788,48.33333407839163,15.0
00025,15,1.9988171904659,74.75000037749628,22.00000047683716
00025,16,1.9903362845793,40.229167930781934,8.500000238418579
00025,17,1.9979410503404385,69.53558022737549,16.2250018119812
00025,18,1.993520403341536,54.91666255394666,12.000000476837158
00025,19,1.9943856319981708,54.10562167922741,22.00000047683716
00025,20,1.9986865041661448,65.20640070733938,13.99999976158142
00025,21,1.9937995483012931,96.0722718493154,35.999999046325684
00025,22,1.99307308671742,56.66395316282925,27.00000047683716
00025,23,1.9997760865554968,128.03999571164522,22.00000047683716
00025,24,1.9940649108719564,33.88395573462055,7.449999451637268
00025,25,1.9934792952748417,46.345990376273846,16.500000953674316
00025,26,1.5809735576629156,62.000001053015545,20.0
00025,27,1.4591636442535003,20.22916677594191,17.5
00025,28,1.9766860257411851,118.68228893354556,22.00000047683716
00025,29,1.7834468934740666,19.42057422983152,6.000000238418579
00025,30,1.9308461954231864,30.16666396458953,15.499999523162842
00025,31,1.5009944038703362,27.410157268866957,12.5
00025,32,1.9743947023281887,68.95182290424923,12.000000476837158
00025,33,1.1632453719523888,69.49348073949446,25.999999046325684
00025,34,1.1661561100398337,69.2291593452297,25.999999046325684
00025,35,1.9146486939470209,96.14062386751196,24.00000095367432
00025,36,1.9188502976400192,55.51561960205456,15.999999046325684
00025,37,1.8522490541845056,61.14061852172037,15.999999046325684
00025,38,1.7788140618555603,16.43229263524216,6.000000238418579
00025,39,1.376730250080838,56.43228637054583,15.999999046325684
00025,40,1.772433364526642,13.118486702442546,19.87499952316284
00025,41,1.9177361643125648,54.21223673969525,12.000000476837158
00025,42,1.97143026727643,34.75000067551938,8.00000011920929
00025,43,1.8492997954590769,21.015622988343424,14.249999523162842
00025,44,1.9428064179105389,55.999998092651566,12.000000476837158
00025,45,1.9644910734059176,24.749999781449688,8.00000011920929
00025,46,1.7599717315052847,72.56249570846573,22.00000047683716
00025,47,1.3654405554374276,28.390626486390875,12.000000476837158
00025,48,1.8816396004096292,121.368488699198,24.00000095367432
00025,49,1.8152870939039587,64.89061728616585,25.999999046325684
00025,50,1.8185479344852609,68.72395085170885,15.999999046325684
00025,51,2.92473495886132,138.39660281912498,21.25
00025,52,2.984052313604783,185.40043187363105,22.00000047683716
00025,53,2.983564084348739,163.83342737197944,22.99999952316284
00025,54,2.875142995530064,165.47958645078066,44.00000095367432
00025,55,2.8738465113137184,160.9116680198503,44.00000095367432
00025,56,2.98401227595966,162.3937359735376,22.99999952316284
00025,57,2.109342998040001,71.42375513434452,16.000001430511475
00025,58,2.894970723950843,140.92934072765172,33.999998569488525
00025,59,1.9881973349440616,171.24378201962017,56.00000381469727
00025,60,2.2444633232014217,55.70440632941533,18.45000028610229
00025,61,2.975301956920212,189.1412817239772,23.999998569488525
00025,62,2.993482629011418,152.3202480635646,17.999999523162842
00025,63,2.910375983670695,209.86910281356185,26.000001430511475
00025,64,2.8545879973303645,151.31342075824855,19.499998092651367
00025,65,2.557313856534075,90.99565377463914,17.925000190734863
00025,66,2.099286771062641,192.673781569006,56.00000381469727
00025,67,2.893420614127008,145.34769213767976,33.999998569488525
00025,68,2.9841377041718062,131.14509912277418,21.50000095367432
00025,69,2.8716726864096054,96.95104978810322,45.05000114440918
00025,70,2.9491809347785236,150.42750950495468,30.522499084472656
00025,71,2.976649161187723,179.65083317103435,23.999998569488525
00025,72,2.909250069634018,61.64934520844247,26.000001430511475
00025,73,2.906411696561188,130.7826126627136,29.50000286102295
00025,74,2.9053619830013893,173.55763705492208,46.00000381469727
00025,75,2.9049757982727,103.41375741243404,13.949999809265137
00025,76,2.939795765698483,85.94009499127712,23.999998569488525
00025,77,2.9327679799757136,106.30261473556429,16.000001430511475
00025,78,2.9674740688369448,92.2562545776371,19.62500095367432
00025,79,2.9232855774356765,31.566669797897717,16.000001430511475
00025,80,2.519006003946205,184.9604017292464,33.999998569488525
00025,81,2.63859807192106,68.24843659400963,34.00000095367432
00025,82,2.9706774245982808,156.10259101068013,33.999998569488525
00025,83,2.9619392185568034,29.641665959358463,26.25
00025,84,2.9413741925755272,79.46040601084685,23.999998569488525
00025,85,2.9710226251604284,153.3275935915613,33.999998569488525
00025,86,2.825598657085927,12.61836065053951,12.000000476837158
00025,87,2.991093452404192,91.71041612625156,22.00000047683716
00025,88,2.993635737471528,153.69999604225185,23.999998569488525
00025,89,2.888542400634265,73.33384907941058,12.000000476837158
00025,90,2.970867506080724,146.79754846338216,33.999998569488525
00025,91,2.940172756513474,88.7749914735562,23.999998569488525
00025,92,2.971053139846514,144.15535920802537,33.999998569488525
00025,93,2.8393443639830793,17.109536891182557,12.000000476837158
00025,94,2.9409526107512813,80.44165642162206,23.999998569488525
00025,95,2.9885963779911435,58.39374611973809,10.249998569488524
00025,96,2.8359734249503785,89.86835653782009,41.50000095367432
00025,97,2.9380074690807256,89.64126498190109,23.999998569488525
00025,98,2.826250733550721,43.14440361857445,29.00000095367432
00025,99,2.970515963106213,157.0381378564987,33.999998569488525
00025,100,2.978362465743846,79.48815400600475,37.25000143051148
00026,1,1.998480612038649,65.0891555293408,25.999999046325684
00026,2,1.997880883520215,49.475620784759634,22.5
00026,3,1.9999406878554744,131.78916202227336,22.00000047683716
00026,4,1.992226867397696,70.35062054137417,25.999999046325684
00026,5,1.998620423101222,51.86916482011492,17.999999523162842
00026,6,1.985072135890185,59.66666069626825,11.999999284744264
00026,7,1.7029611773722395,76.00350390662818,27.075002193450928
00026,8,1.9922407223099696,59.88765026539591,25.999999046325684
00026,9,1.999362906797117,71.7899977183344,12.000000476837158
00026,10,1.9950408686376293,54.31640267372208,22.00000047683716
00026,11,1.999883362713761,111.8958412284655,24.00000095367432
00026,12,1.9922933078700429,60.39582795898146,25.999999046325684
00026,13,1.9872982832084125,41.95582980901012,8.799999356269836
00026,14,1.9987015079498571,48.33333407839163,15.0
00026,15,1.9994437031950176,74.75000037749628,22.00000047683716
00026,16,1.991951246008063,40.229167930781934,8.500000238418579
00026,17,1.9991723226263405,69.53558022737549,16.2250018119812
00026,18,1.9943068034748304,54.91666255394666,12.000000476837158
00026,19,1.994905357289707,54.10562167922741,22.00000047683716
00026,20,1.998288512251395,65.20640070733938,13.99999976158142
00026,21,1.9861851655438765,96.0722718493154,35.999999046325684
00026,22,1.9853690110754985,56.66395316282925,27.00000047683716
00026,23,1.9999388823976616,128.03999571164522,22.00000047683716
00026,24,1.9873465507971884,33.88395573462055,7.449999451637268
00026,25,1.985807182177727,46.345990376273846,16.500000953674316
00026,26,1.9982162429479184,62.000001053015545,20.0
00026,27,1.971903153768967,20.22916677594191,17.5
00026,28,1.9915626366402228,118.68228893354556,22.00000047683716
00026,29,1.924650164428044,19.42057422983152,6.000000238418579
00026,30,1.9714968645808315,30.16666396458953,15.499999523162842
00026,31,1.9907219275311785,27.410157268866957,12.5
00026,32,1.997961623098202,68.95182290424923,12.000000476837158
00026,33,1.950077119129246,69.49348073949446,25.999999046325684
00026,34,1.950059997292929,69.2291593452297,25.999999046325684
00026,35,1.9572239064308128,96.14062386751196,24.00000095367432
00026,36,1.989584583530288,55.51561960205456,15.999999046325684
00026,37,1.9683184584225315,61.14061852172037,15.999999046325684
00026,38,1.679200160386168,16.43229263524216,6.000000238418579
00026,39,1.988097844340997,56.43228637054583,15.999999046325684
00026,40,1.7539432453753114,13.118486702442546,19.87499952316284
00026,41,1.9905026942862267,54.21223673969525,12.000000476837158
00026,42,1.9923829360291172,34.75000067551938,8.00000011920929
00026,43,1.4687427781996896,21.015622988343424,14.249999523162842
00026,44,1.9939159097648549,55.999998092651566,12.000000476837158
00026,45,1.9912907079759228,24.749999781449688,8.00000011920929
00026,46,1.8926277657276347,72.56249570846573,22.00000047683716
00026,47,1.9567793479048203,28.390626486390875,12.000000476837158
00026,48,1.9344964315901327,121.368488699198,24.00000095367432
00026,49,1.948745651203972,64.89061728616585,25.999999046325684
00026,50,1.9476783735136496,68.72395085170885,15.999999046325684
00026,51,2.972631253864993,138.39660281912498,21.25
00026,52,2.6911590154388523,185.40043187363105,22.00000047683716
00026,53,2.9963030825413477,163.83342737197944,22.99999952316284
00026,54,2.959709371202928,165.47958645078066,44.00000095367432
00026,55,2.959611015222578,160.9116680198503,44.00000095367432
00026,56,2.99574902059023,162.3937359735376,22.99999952316284
00026,57,2.843541912921657,71.42375513434452,16.000001430511475
00026,58,2.9852507456919484,140.92934072765172,33.999998569488525
00026,59,2.9349797534249986,171.24378201962017,56.00000381469727
00026,60,2.953956702635386,55.70440632941533,18.45000028610229
00026,61,2.57266650640207,189.1412817239772,23.999998569488525
00026,62,2.999048249982914,152.3202480635646,17.999999523162842
00026,63,2.8444675831616713,209.86910281356185,26.000001430511475
00026,64,2.8945918264953048,151.31342075824855,19.499998092651367
00026,65,2.474493243749821,90.99565377463914,17.925000190734863
00026,66,2.858250161666252,192.673781569006,56.00000381469727
00026,67,2.9849384801704915,145.34769213767976,33.999998569488525
00026,68,2.995769681889493,131.14509912277418,21.50000095367432
00026,69,2.9138555411081177,96.95104978810322,45.05000114440918
00026,70,2.981074156772264,150.42750950495468,30.522499084472656
00026,71,2.9985655858707925,179.65083317103435,23.999998569488525
00026,72,2.8579328566781244,61.64934520844247,26.000001430511475
00026,73,2.842812495658199,130.7826126627136,29.50000286102295
00026,74,2.8434735594880043,173.55763705492208,46.00000381469727
00026,75,2.842317643903383,103.41375741243404,13.949999809265137
00026,76,2.9731307319286784,85.94009499127712,23.999998569488525
